LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,MAX_PAST_DELAY,TOTAL_PAY_AMT,BILL_AMT_TOTAL,UTILISATION,PAYMENT_TO_BILL_RATIO,PAY_AMT_STD,DEFAULT
300000,2,3,1,40,-2,0,0,0.0,0.0,0.0,1
220000,2,3,2,40,0,40071,1107388,5.033581818181818,0.0361851165218365,1228.486833466277,0
370000,2,1,2,37,0,131932,1834207,4.957316216216216,0.0719285926132696,19002.372206297474,0
170000,2,2,1,39,2,12491,14240,0.08376470588235294,0.8771153711115792,1660.5389988394331,0
500000,2,2,2,39,0,200375,2909228,5.818456,0.0688756368096152,19146.60007851699,0
100000,2,1,1,36,2,3624,171781,1.71781,0.02109650603672096,1067.3780960840447,0
110000,2,1,2,31,-1,0,223,0.0020272727272727274,0.0,0.0,0
230000,2,1,1,31,2,10244,45810,0.19917391304347826,0.22361441575167537,2900.731746760922,0
230000,2,1,2,31,0,53265,104701,0.4552217391304348,0.5087295371626139,4418.461168778108,0
150000,2,2,1,33,0,8944,168714,1.12476,0.05301247666182616,294.6202074988521,0
210000,2,1,1,32,0,32124,31063,0.14791904761904762,1.0341231006953386,2336.8350391073823,0
100000,2,3,1,32,2,83411,105775,1.05775,0.7885626229012253,14637.122714750556,0
230000,2,1,1,42,0,42065,791739,3.4423434782608697,0.05312981534342082,2438.996549129717,0
360000,2,1,2,33,-2,0,0,0.0,0.0,0.0,1
360000,2,2,1,34,0,8602,344212,0.9561444444444445,0.024990340283487258,1428.9734310569484,0
200000,2,1,2,34,1,423,-12678,-0.06339,-0.03336751597381084,172.68902686621405,1
200000,2,1,1,34,-1,43702,58421,0.292105,0.7480401218718976,6075.498684607435,0
150000,2,2,2,33,-1,7901,8080,0.05386666666666667,0.9777255290186858,812.6335992725545,0
110000,2,1,1,41,7,0,900,0.008181818181818182,0.0,0.0,0
320000,2,2,1,38,-2,1599,399,0.001246875,3.9975,470.9843946459373,0
50000,2,3,1,44,2,5885,123888,2.47776,0.047502199549596814,1110.4972609901686,1
160000,2,2,2,39,0,118582,277600,1.735,0.42716704911005365,15740.51885633592,0
80000,2,2,1,42,0,71999,205390,2.567375,0.35054603171511894,20835.000383169343,1
100000,2,2,1,35,0,3700,89081,0.89081,0.04153476572147011,955.8591249063154,0
150000,2,2,1,36,0,51588,1376779,9.178526666666667,0.037470038786153195,5373.80405299635,0
60000,2,2,1,38,7,3788,467376,7.7896,0.008104806184300897,930.171310386784,0
200000,2,1,2,39,-2,1262,1607,0.008035,0.7848258706467661,369.6574991348975,0
160000,2,3,1,38,-2,1242,6242,0.0390125,0.19894281595386834,0.0,0
230000,2,2,1,38,0,37963,129847,0.5645521739130435,0.2923649189821946,9858.111673473104,0
230000,2,2,1,40,1,12653,12653,0.05501304347826087,0.9999209736051842,1806.5138157973402,0
90000,2,3,1,39,1,873,1746,0.0194,0.4997137950772753,356.4007575749524,0
140000,2,3,1,40,2,11565,203368,1.4526285714285714,0.056867074136176116,741.2016594692702,1
30000,2,3,2,41,2,14500,159900,5.33,0.09068110893615425,1685.7243744653713,0
320000,2,1,1,41,0,47207,470954,1.47173125,0.10023675298064572,11447.473440312788,0
20000,2,3,1,35,0,12718,61383,3.06915,0.20718754072722534,2576.9504975196296,0
50000,2,3,2,35,-1,14961,16396,0.32792,0.9124230042080869,1124.6791097908772,0
30000,2,3,1,38,0,10315,162555,5.4185,0.0634550554885701,522.7850099865782,0
160000,2,3,2,36,0,9233,37317,0.23323125,0.2474141165121389,2058.6702909078635,0
280000,2,2,1,48,0,139650,184985,0.6606607142857143,0.7549219940968506,19131.670528210547,0
390000,2,2,2,35,0,9936,184359,0.4727153846153846,0.053894554133217615,808.2967276934876,0
100000,2,3,1,44,0,56782,429197,4.29197,0.13229791378338202,11986.942924143199,1
200000,2,4,2,48,0,0,198540,0.9927,0.0,0.0,0
110000,2,3,1,43,0,7069,169391,1.5399181818181817,0.04173160479833758,685.4836005818569,0
50000,2,2,1,45,0,8498,235502,4.71004,0.03608446601529492,409.1149797632283,0
100000,2,2,1,41,0,25009,582021,5.82021,0.04296916611399569,1493.3952479724403,0
200000,2,3,3,31,1,0,0,0.0,0.0,0.0,0
250000,2,1,1,34,2,41066,897102,3.588408,0.04577623751118879,5956.226277322469,0
20000,2,3,1,48,2,5297,92635,4.63175,0.05718079364393972,746.7878993842004,1
260000,2,2,1,35,-2,12998,15157,0.058296153846153845,0.8575009895764613,3916.153555041818,0
20000,2,3,1,31,2,9774,101763,5.08815,0.09604575291851736,2044.4222655801811,1
320000,2,2,1,44,1,0,0,0.0,0.0,0.0,0
30000,2,1,1,37,0,4073,48982,1.6327333333333334,0.08315129738889002,506.2159288946434,0
50000,2,2,2,41,0,7840,185891,3.71782,0.04217502635939147,418.07782369633844,0
80000,2,2,2,36,2,1700,40321,0.5040125,0.04216060711274242,694.0220937885673,1
120000,2,2,1,40,3,15800,370104,3.0842,0.04269058780616312,2437.7585332978874,1
290000,2,2,1,49,0,16000,224828,0.7752689655172413,0.07116519666057315,516.3977794943223,0
50000,2,2,1,43,0,6000,117291,2.34582,0.05115438393070286,1095.4451150103323,0
30000,2,3,1,39,2,10000,132155,4.405166666666666,0.075668149762402,516.3977794943223,1
580000,2,2,2,33,0,47790,82732,0.14264137931034482,0.5776413281278329,3281.60393710149,0
270000,2,1,1,41,-1,9351,8016,0.02968888888888889,1.1663964076337783,1427.1593814287178,0
30000,2,3,1,42,2,4664,5406,0.1802,0.8625855372665063,563.0085848960624,0
160000,2,1,1,31,2,29470,872802,5.4550125,0.03376477853536251,2568.5881465635293,0
180000,2,2,2,31,-1,2496,2496,0.013866666666666666,0.9995995194233079,0.0,0
20000,2,2,1,34,2,2950,7567,0.37835,0.38979915433403806,479.33022715729777,1
210000,2,2,1,33,-1,18878,23763,0.11315714285714286,0.7943948830163272,4056.7966015893217,0
200000,2,3,1,43,0,26944,658816,3.29408,0.04089754818105787,712.2588480788896,0
130000,2,3,1,43,0,10050,211113,1.623946153846154,0.04760461172636585,306.18621784789724,0
30000,2,4,1,36,-2,5131,13970,0.4656666666666667,0.3672607544198697,1729.2197566147188,0
130000,2,2,1,40,-1,28357,29815,0.22934615384615384,0.9510665414542527,4123.51871181236,0
180000,2,3,1,43,0,302073,210378,1.1687666666666667,1.435851487078083,46665.93464937781,0
110000,2,2,1,39,0,15630,509531,4.6321,0.030675207837780553,502.054180343118,0
20000,2,2,1,39,2,6983,59796,2.9898,0.11677843370068733,1352.437860556509,0
150000,2,2,2,35,0,31500,373488,2.48992,0.08433983330165011,7250.862017718997,0
210000,2,3,2,37,1,11690,20786,0.09898095238095238,0.5623707124645211,2194.468105638965,0
90000,2,2,2,42,0,46387,307327,3.4147444444444446,0.15093645876718034,5016.308739169337,0
500000,2,2,1,42,0,194925,477917,0.955834,0.40786285513414433,28910.590203245592,0
300000,2,2,1,37,-1,68495,77421,0.25807,0.8846968561907468,6259.729017031541,0
370000,2,3,1,33,0,16048,114242,0.3087621621621622,0.14047250159747204,3596.657707742936,0
200000,2,2,2,35,2,29780,578666,2.89333,0.05146310399590784,3407.0583010372256,0
500000,2,4,2,38,-2,111068,87724,0.175448,1.2660929039612425,15972.769286090206,0
50000,2,2,2,41,0,4433,125318,2.50636,0.035373726250608445,1150.9857369518818,1
120000,2,2,1,36,0,9711,113535,0.946125,0.08553234216459978,2200.7293109330826,0
270000,2,2,1,38,0,29019,342148,1.2672148148148148,0.0848139260965252,2711.6034924007604,0
300000,2,1,1,43,-1,86437,101161,0.33720333333333335,0.8544413910361598,10222.829381666637,0
90000,2,2,1,37,2,6300,119109,1.3234333333333332,0.052892284442951895,1361.9838471876235,0
120000,2,2,1,48,0,3130,5008,0.04173333333333333,0.6248752245957276,615.4782422366096,0
90000,2,2,1,47,2,8000,57542,0.6393555555555556,0.13902646716368627,1366.2601021279468,0
350000,2,1,2,41,0,31300,718719,2.053482857142857,0.043549643811219944,803.5338615557322,0
180000,2,2,1,29,4,0,58954,0.3275222222222222,0.0,0.0,0
30000,2,3,3,30,2,7411,141972,4.7324,0.05220006620977228,1276.7092725701755,0
240000,2,2,2,29,-1,10148,12010,0.050041666666666665,0.8448921821663475,572.1211992809449,1
80000,2,2,1,38,2,15412,476596,5.95745,0.03233759339651739,1269.977427620927,0
50000,2,2,1,37,2,9718,246940,4.9388,0.03935352979051676,1547.495611194638,1
370000,2,1,1,42,0,51295,1256319,3.3954567567567566,0.040829565715741215,3178.286356933035,0
150000,2,2,1,43,-2,53551,53399,0.35599333333333333,1.0028277153558052,9659.209665736978,0
410000,2,1,2,31,0,79158,2066178,5.039458536585366,0.03831129829506543,1193.1026778949079,0
230000,2,2,1,32,-1,27820,28491,0.12387391304347826,0.9764144321212972,8135.683122311652,0
80000,2,3,2,32,-2,119169,113634,1.420425,1.0486997843974128,21219.398660188275,0
140000,2,1,2,32,0,36788,94049,0.6717785714285714,0.3911536416799575,12784.649149142368,0
180000,2,2,1,32,0,23000,43789,0.24327222222222222,0.5252340717058689,5845.225972250062,0
240000,2,1,1,33,0,16160,447956,1.8664833333333333,0.0360748911167813,1046.7079185076736,0
160000,2,2,2,30,-2,0,-228,-0.001425,-0.0,0.0,0
320000,2,1,2,31,0,112276,185513,0.579728125,0.6052157788630508,32135.66636412985,0
80000,2,2,1,35,2,13271,6204,0.07755,2.1387590652699435,1820.5419431220657,0
230000,2,2,1,36,2,17187,25866,0.11246086956521739,0.6644373139521398,3648.3044143821116,0
230000,2,2,1,40,-2,19203,14538,0.06320869565217391,1.3207923516060252,2005.3921062974193,0
20000,2,2,1,38,0,6400,78266,3.9133,0.08177137235361008,571.5476066494083,0
220000,2,2,1,37,0,37100,901612,4.098236363636364,0.041148475010897134,951.6652072376434,0
180000,2,1,1,42,-1,2490,3116,0.01731111111111111,0.7988450433108758,643.544870230507,0
260000,2,2,1,36,0,34159,55197,0.21229615384615386,0.6188448856842639,6474.218174163323,0
360000,2,2,1,37,0,57479,74609,0.20724722222222222,0.770392708752178,5556.169918807979,0
210000,2,2,1,36,2,34000,980436,4.668742857142857,0.03467841380935236,2943.9202887759493,1
200000,2,1,2,32,-2,3505,3714,0.01857,0.9434724091520862,690.6444574936273,0
350000,2,1,2,35,-1,100020,45153,0.12900857142857142,2.215086149621296,25549.002735919068,0
360000,2,1,1,35,1,558,0,0.0,558.0,227.80254607883558,0
60000,2,2,2,27,3,18012,230324,3.8387333333333333,0.07820253988928688,3301.6592798167408,0
190000,2,1,2,47,-1,45785,45394,0.23891578947368422,1.0085912545434519,15647.268457039609,0
180000,2,1,2,35,0,9395,121052,0.6725111111111111,0.07761063335894196,1245.2597185594122,0
230000,2,1,1,37,-2,7115,6725,0.029239130434782608,1.0578352661314303,1112.346603656732,1
270000,2,1,1,45,-2,0,0,0.0,0.0,0.0,1
220000,2,3,1,45,0,47203,923632,4.198327272727273,0.05110579634984891,3397.982955617445,0
80000,2,1,1,36,-1,59349,138129,1.7266125,0.4296604647795555,24229.127790739807,0
90000,2,1,2,29,0,12954,362482,4.027577777777778,0.03573684834875015,759.1460992457249,0
500000,2,1,1,35,0,296957,297497,0.594994,0.9981815003798344,82081.01745572279,0
210000,2,2,1,35,0,16321,14452,0.06881904761904761,1.1292465232131736,1906.4561276532609,1
110000,2,1,2,27,2,15117,439905,3.9991363636363637,0.03436415961591795,1634.9625989606002,0
150000,2,1,2,31,0,24089,41930,0.27953333333333336,0.5744914263909756,3175.679481097969,0
90000,2,1,2,33,-1,18000,18000,0.2,0.9999444475306928,1897.3665961010277,0
190000,2,2,1,34,2,29510,546290,2.8752105263157897,0.05401882879271304,4058.967438483175,0
180000,2,2,2,43,0,21500,455637,2.5313166666666667,0.04718658233070991,4247.54831245822,0
240000,2,2,1,37,0,73922,223269,0.9302875,0.3310879204550544,5156.46168090743,0
200000,2,2,2,28,2,6108,10334,0.05167,0.5910014513788099,1577.71797226247,0
200000,2,3,1,49,1,31572,31564,0.15782,1.0002217646127038,5518.589928595891,0
160000,2,2,2,38,0,70000,138600,0.86625,0.5050468611337581,27897.14441778346,0
240000,2,1,2,27,2,9157,21630,0.090125,0.42332763163977627,1973.4305578526614,0
80000,2,2,1,25,0,17900,417298,5.216225,0.042894902695669056,1070.3581954965669,0
180000,2,2,1,39,1,0,0,0.0,0.0,0.0,1
80000,2,2,2,26,1,0,0,0.0,0.0,0.0,0
70000,2,2,2,26,0,12331,348943,4.9849,0.035338048512082165,324.0681512686285,0
160000,2,2,1,38,0,121386,357347,2.23341875,0.3396856845427986,17457.210567556318,0
200000,2,1,2,30,0,115000,761726,3.80863,0.1509727238236271,26227.21233121558,0
20000,2,1,2,34,-2,30501,27720,1.386,1.1002849825042387,5902.867938553259,0
300000,2,2,1,35,0,193101,489718,1.6323933333333334,0.3943097980678716,21219.199850606998,0
150000,2,1,1,42,2,19078,368562,2.45708,0.05176319923595152,2695.0178230703164,0
30000,2,1,2,45,2,35291,38969,1.2989666666666666,0.9055940467025917,11668.722507912624,0
360000,2,2,2,37,-1,6252,6375,0.017708333333333333,0.9805520702634881,1964.3844837505717,1
280000,2,1,1,39,0,20467,539952,1.9284,0.03790515100388367,831.0543704636098,0
30000,2,3,2,23,2,6500,179460,5.982,0.036219568597076805,917.4239296348591,0
50000,2,1,2,24,0,6587,153501,3.07002,0.042911493009863064,688.6149625637441,0
160000,2,4,1,28,-1,990,1641,0.01025625,0.6029232643118149,1.8973665961010275,0
80000,2,1,2,28,2,9636,216649,2.7081125,0.04447726748211401,1206.3473794890094,0
100000,2,1,2,29,2,18751,395056,3.95056,0.04746403683519087,2498.5996411323417,0
60000,2,2,1,47,0,13970,321696,5.3616,0.043425956723252,1967.4391138397823,0
420000,2,1,2,27,0,46628,1258167,2.995635714285714,0.03706023360950207,142.75526843751393,0
140000,2,2,2,27,-2,89733,1079,0.007707142857142857,83.08611111111111,36107.32356600251,0
270000,2,1,2,32,2,11000,85273,0.3158259259259259,0.12899594249126345,1722.4014243685087,1
160000,2,1,1,35,1,1404,0,0.0,1404.0,573.1805998112636,1
230000,2,1,2,31,0,48608,55514,0.24136521739130434,0.8755831757182744,9060.525959714849,0
100000,2,1,3,47,0,9511,251207,2.51207,0.037861055380401895,115.94553318979851,0
260000,2,1,2,36,-2,8181,6195,0.023826923076923075,1.3203679793415106,1393.203610388661,0
200000,2,1,2,37,0,24862,816520,4.0826,0.030448696359309805,2150.830971198496,0
380000,2,2,1,44,0,57552,1487762,3.915163157894737,0.038683580650950455,1661.5388048432694,0
130000,2,2,1,33,0,14853,69703,0.5361769230769231,0.21308676690003442,5588.148306908112,0
70000,2,2,2,33,2,16524,418994,5.985628571428571,0.0394372247878853,2572.7914800853955,0
270000,2,2,1,33,-1,35301,38523,0.14267777777777776,0.9163378673034991,5157.091379838058,0
30000,2,2,1,49,0,10822,154895,5.163166666666666,0.06986623282718728,480.9164861664306,1
290000,2,1,1,37,-1,169320,168048,0.5794758620689655,1.0075632702366573,35113.78616441126,0
50000,2,2,2,40,2,11215,232256,4.64512,0.04828702687109538,1577.5120179151304,0
30000,2,2,1,40,2,7818,163523,5.4507666666666665,0.04780949585381962,839.8735619127442,1
210000,2,3,1,38,-1,19724,18120,0.08628571428571429,1.0884609017162408,637.7638016277396,0
220000,2,3,2,43,0,44014,1231951,5.599777272727272,0.03572704131329792,662.1482210703784,0
340000,2,2,1,32,0,18125,357533,1.0515676470588236,0.05069447940615438,722.9291574329166,0
500000,2,1,1,41,-2,37361,37357,0.074714,1.0000803040848012,3395.4490375599316,0
30000,2,2,1,31,2,13000,135171,4.5057,0.09617376379723612,2380.4761428476168,0
180000,2,2,1,32,2,12800,97499,0.5416611111111111,0.13128205128205128,1925.2705437591537,1
60000,2,2,2,24,0,13534,280739,4.678983333333333,0.048208306618223264,745.5150345007581,0
100000,2,1,2,32,0,119521,335919,3.35919,0.3558019766611098,39313.12151135632,0
270000,2,2,1,33,2,58774,160687,0.595137037037037,0.3657647117395201,19015.507289227568,1
200000,2,2,1,47,-2,105608,82782,0.41391,1.2757208605631591,26221.22211237811,0
240000,2,2,1,38,0,42365,1247376,5.1974,0.03396326852266797,1696.847007442529,0
110000,2,2,1,40,0,73000,410083,3.7280272727272727,0.17801230967314013,22464.787260658995,0
360000,2,1,2,32,0,32783,900521,2.501447222222222,0.03640444097978728,1245.442157093884,0
50000,2,3,2,35,0,77116,246734,4.93468,0.31254584878513386,20589.93860764686,0
60000,2,2,1,39,0,37986,204919,3.4153166666666666,0.18536990044895568,12297.067146275163,0
50000,2,2,1,38,2,4987,48431,0.96862,0.10296911133135117,960.5655452214944,0
120000,2,1,2,28,0,8654,14760,0.123,0.5862746426393876,1373.134030845739,0
140000,2,2,1,48,0,29340,754311,5.387935714285715,0.03889637179310418,615.6963537329095,0
100000,2,2,1,46,2,13616,448243,4.48243,0.030376312901009273,1875.9644630607122,0
280000,2,3,1,46,2,5235,1172044,4.185871428571429,0.004466552052182297,702.3106862350879,1
180000,2,1,1,28,0,37706,959455,5.330305555555555,0.03929935296668112,1525.2123349444387,0
180000,2,1,2,28,1,0,0,0.0,0.0,0.0,0
150000,2,2,1,37,2,20040,488259,3.25506,0.041043706222094786,4360.82560990462,0
180000,2,1,2,42,2,36700,850091,4.722727777777778,0.0431717978759946,4602.354469906319,1
180000,2,1,2,35,0,47816,67185,0.37325,0.7116958890244992,14110.241835867544,0
30000,2,2,1,41,0,8000,158238,5.2746,0.05055643678233558,752.772652709081,0
380000,2,2,1,48,0,46359,359399,0.9457868421052632,0.12898998330550918,1947.4120005792304,0
130000,2,3,2,36,-1,10628,10428,0.08021538461538462,1.0190814076133858,81.64965809277261,0
170000,2,1,2,28,-1,10095,11406,0.06709411764705882,0.8849829052336284,1690.6751018454138,0
220000,2,1,1,43,2,40822,42835,0.19470454545454546,0.9529834718461108,8883.196759425442,1
150000,2,1,1,49,1,32654,32161,0.21440666666666666,1.0152975561221318,7321.8114880585845,0
180000,2,4,2,34,1,149,149,0.0008277777777777778,0.9933333333333333,60.8289952791156,0
180000,2,1,2,46,-2,0,0,0.0,0.0,0.0,1
360000,2,1,2,27,1,0,0,0.0,0.0,0.0,0
150000,2,1,1,30,0,43512,166116,1.10744,0.26193586448105854,6390.632926400953,0
170000,2,4,1,39,0,27795,49212,0.28948235294117647,0.5647897913153028,5426.869696242946,0
50000,2,1,2,44,0,11230,86338,1.72676,0.13006868275055306,1602.6210614698246,0
300000,2,1,2,39,2,26500,560144,1.8671466666666667,0.047309178873327445,2577.1431211065224,0
450000,2,1,2,40,-2,0,799,0.0017755555555555556,0.0,0.0,0
210000,2,2,1,29,0,164819,545029,2.5953761904761903,0.3024035374199585,57007.84621932903,0
80000,2,2,1,30,2,1005,16314,0.203925,0.06159975482684646,410.28953191618234,0
240000,2,2,1,32,-2,0,0,0.0,0.0,0.0,0
110000,2,2,2,32,0,17746,428946,3.899509090909091,0.041371078478226915,294.53805639792404,0
400000,2,3,1,40,0,111136,127835,0.3195875,0.8693638724615914,16302.327044525475,0
90000,2,2,1,49,1,15138,11588,0.12875555555555557,1.306238674605229,2603.345770350147,1
210000,2,1,2,29,0,39400,1063851,5.065957142857143,0.03703522670446641,3881.6746729558195,0
260000,2,1,2,31,0,30676,432732,1.664353846153846,0.0708889777299166,4428.255894442716,0
170000,2,1,2,27,0,150997,430705,2.533558823529412,0.3505802101665637,48555.865105738434,0
210000,2,2,2,30,2,23445,51300,0.24428571428571427,0.45700863530925323,6768.996668635611,0
200000,2,1,1,38,1,0,0,0.0,0.0,0.0,0
560000,2,1,1,45,0,282545,737369,1.3167303571428572,0.38317940789562904,53427.700023177735,0
540000,2,1,2,34,-1,6514,6642,0.0123,0.9805810627728436,343.8125458249985,0
100000,2,2,1,29,-1,0,500,0.005,0.0,0.0,0
80000,2,2,1,26,0,8000,240376,3.0047,0.03328105434380161,2065.5911179772893,1
30000,2,2,1,35,2,7229,136252,4.541733333333333,0.05305571253476988,1304.7697753499147,1
80000,2,2,1,28,0,65842,388936,4.8617,0.16928705677269068,19361.189743057286,1
50000,2,1,2,28,2,6228,125700,2.514,0.04954614521761959,876.3677310353229,1
120000,2,1,2,26,0,91266,202721,1.6893416666666667,0.45020274069908545,16735.404984642588,0
240000,2,2,1,32,0,5000,52115,0.21714583333333334,0.09593982654079361,2041.241452319315,0
260000,2,2,1,33,-2,38920,38124,0.14663076923076923,1.0208524590163934,4326.387253432899,0
280000,2,2,2,33,0,37009,233974,0.8356214285714286,0.15817501869857892,11468.364842760571,0
30000,2,2,1,35,0,11702,133336,4.444533333333333,0.08776258652887045,874.1818270054958,1
150000,2,3,2,38,2,25759,35131,0.23420666666666667,0.7332061937834453,4325.377783115212,0
350000,2,2,1,36,0,60000,231371,0.66106,0.2593226492401846,8763.560920082658,1
100000,2,2,2,34,-1,3022,4941,0.04941,0.6114933225414811,763.3915552759715,0
320000,2,1,1,46,-1,11439,68615,0.214421875,0.16671038824763904,3049.6594400030967,0
380000,2,2,1,41,3,57088,2342907,6.165544736842105,0.024366300341285275,7414.72404521346,1
40000,2,2,2,43,3,3400,57939,1.448475,0.058681394546082156,843.0104783848577,0
100000,2,3,1,43,0,3682,29500,0.295,0.12480932849733907,489.406034562986,0
